HITid,AssignmentId,WorkerId,Time of Day,Day of Week,Start Time,End Time,Time,Minutes,Input Time (s),Query Time (s),Query,Description,Category,doc1id,doc1selected,doc2id,doc2selected,doc3id,doc3selected,doc4id,doc4selected,doc5id,doc5selected,doc6id,doc6selected,doc7id,doc7selected,doc8id,doc8selected,doc9id,doc9selected,doc10id,doc10selected,doc11id,doc11selected,doc12id,doc12selected,doc13id,doc13selected,Num Relevant Selected,NumNRSelected
3OYHVNTV6XE3J743LP3G01Z3HA1OKQ,3TXD01ZLD9XG5UXRMLYAGAYKU8GU46,A1SX8IVV82M0LW,2021-10-04T20:46:40,MONDAY,1633394800000,1633395039000,239.0,3.9833333333333334,229.793,0.0," dow jones today"," "," Economy &amp; Finance"," clueweb09-en0008-09-38373",false," clueweb09-en0003-87-13857",false," nr-clueweb09-en0010-71-15872",false," clueweb09-en0003-00-03063",false," random-clueweb09-en0009-06-35915",false," clueweb09-en0008-49-32240",false," clueweb09-en0008-21-38519",true," clueweb09-en0000-38-15197",true," clueweb09-en0006-95-37276",false," clueweb09-en0004-11-12146",false," clueweb09-en0002-93-11097",false," clueweb09-en0006-73-08360",false," nr-clueweb09-en0010-71-17121",false,2,0
3OYHVNTV6XE3J743LP3G01Z3HA1OKQ,3FQ5JJ512Q4OO62LAC949WVMJYDKNU,A2QX3YJXAAHHVV,2021-10-04T20:43:43,MONDAY,1633394623000,1633395142000,519.0,8.65,44.812,0.0," How does xanthophyll work?"," "," Nature"," clueweb09-en0005-86-06590",true," nr-clueweb09-en0001-64-13075",false," clueweb09-en0008-11-29735",true," clueweb09-en0001-18-29991",false," clueweb09-en0000-74-01982",false," clueweb09-en0009-14-13828",false," clueweb09-en0004-77-24291",false," clueweb09-en0000-74-01960",false," clueweb09-en0000-53-33430",false," random-clueweb09-en0009-64-30845",false," clueweb09-enwp03-26-22390",true," clueweb09-en0006-01-37717",false," nr-clueweb09-en0005-86-06419",false,3,0
3OYHVNTV6XE3J743LP3G01Z3HA1OKQ,3KWTYT0875JVINEXRCPJUF8FHDJL59,A302KOFOYLD89A,2021-10-04T20:49:47,MONDAY,1633394987000,1633395249000,262.0,4.366666666666666,21.4,0.0," what is a normal blood pressure supposed to be?"," "," Health &amp; Wellness"," clueweb09-en0007-28-25498",true," clueweb09-en0007-10-23569",false," nr-clueweb09-en0000-04-08284",false," clueweb09-en0010-24-32673",false," clueweb09-en0010-17-07391",false," clueweb09-en0001-13-08269",false," clueweb09-en0002-22-01045",false," clueweb09-en0009-66-17467",false," clueweb09-en0009-01-36529",false," random-clueweb09-en0003-07-27095",false," clueweb09-en0004-55-35023",true," clueweb09-en0005-33-32787",true," nr-clueweb09-en0004-37-02083",false,3,0
3OYHVNTV6XE3J743LP3G01Z3HA1OKQ,3IXQG4FA2YE261UX3PD6SSHCRFO9B1,A2RMJNF6IPI42F,2021-10-04T20:47:04,MONDAY,1633394824000,1633395608000,784.0,13.066666666666666,153.226,0.0," civil war battles"," "," History"," nr-clueweb09-en0004-10-04165",false," clueweb09-en0004-59-16764",true," clueweb09-en0000-66-07020",true," random-clueweb09-en0008-13-05976",false," clueweb09-en0011-66-37335",false," clueweb09-en0000-33-20813",false," clueweb09-en0010-74-19604",false," clueweb09-en0000-72-09886",true," clueweb09-en0000-33-20812",false," clueweb09-en0006-42-08604",false," clueweb09-en0006-16-22097",false," clueweb09-en0004-59-17291",false," nr-clueweb09-en0001-88-16163",false,3,0
3OYHVNTV6XE3J743LP3G01Z3HA1OKQ,3R2UR8A0IFWCQR14AAO6EF3T5HZOX4,A39EZ7V9T25RZO,2021-10-04T20:59:10,MONDAY,1633395550000,1633395645000,95.0,1.5833333333333333,15.584,0.0," halloween decoration crafts"," "," Crafts &amp; Hobbies"," clueweb09-en0007-32-30267",false," clueweb09-en0009-17-31782",false," random-clueweb09-en0006-75-34429",false," clueweb09-en0007-68-36599",true," clueweb09-en0004-01-24946",true," clueweb09-en0001-41-14361",true," clueweb09-en0008-28-10844",true," clueweb09-en0005-14-30166",true," clueweb09-en0008-28-10838",true," nr-clueweb09-en0000-33-07133",false," clueweb09-en0009-79-39372",false," clueweb09-en0004-88-14304",true," nr-clueweb09-en0000-25-21829",false,7,0
3OYHVNTV6XE3J743LP3G01Z3HA1OKQ,323Q6SJS8NWLYOOW63NUOZ6LPQPFHG,A2I4PRZ9IZMKON,2021-10-04T20:55:37,MONDAY,1633395337000,1633395689000,352.0,5.866666666666666,304.38,0.0," Mayan calendar"," "," History"," nr-clueweb09-en0000-56-06262",false," clueweb09-en0005-23-14965",true," clueweb09-en0005-13-14462",true," clueweb09-en0007-14-08865",true," clueweb09-en0002-77-27195",true," clueweb09-en0001-15-06043",true," clueweb09-en0009-79-06884",false," random-clueweb09-en0007-09-17000",false," clueweb09-en0009-79-06873",true," clueweb09-en0008-51-32601",false," clueweb09-en0000-88-03862",false," clueweb09-en0006-17-27716",false," nr-clueweb09-en0001-37-35921",false,6,0
33KGGVH25YXO7FW9E6KUEZUXK871X6,324G5B4FB8OX8V3UQCIXUFUN5L307U,A12VDN3TJJCAQQ,2021-10-04T20:43:04,MONDAY,1633394584000,1633394655000,71.0,1.1833333333333333,17.032,0.0," Mushroom foraging ohio"," "," Nature"," clueweb09-en0001-07-16600",true," clueweb09-en0003-10-25098",false," random-clueweb09-en0008-13-05976",false," clueweb09-en0003-10-25104",false," clueweb09-en0001-40-10722",false," clueweb09-en0005-63-24818",false," clueweb09-en0009-23-15387",false," clueweb09-en0008-02-14344",false," clueweb09-en0011-35-19616",false," nr-clueweb09-en0004-15-15408",false," clueweb09-en0002-12-24994",false," clueweb09-en0001-55-14303",false," nr-clueweb09-enwp00-69-17915",false,1,0
33KGGVH25YXO7FW9E6KUEZUXK871X6,384PI804XXHJRTNMEFG8P6QJSZFS08,A110KENBXU7SUJ,2021-10-04T20:42:24,MONDAY,1633394544000,1633394682000,138.0,2.3,8.095,0.0," Walmart"," "," Shopping"," clueweb09-en0000-41-08875",false," clueweb09-en0003-32-19250",false," clueweb09-en0011-65-18655",true," ",false," random-clueweb09-en0003-07-27095",false," clueweb09-en0011-65-18653",true," clueweb09-en0000-41-08879",false," clueweb09-en0000-15-00533",false," clueweb09-en0000-51-32412",false," clueweb09-en0007-70-34597",false," clueweb09-en0010-66-24039",true," clueweb09-en0002-75-15862",false," ",false,3,0
33KGGVH25YXO7FW9E6KUEZUXK871X6,3ITXP059P1ZQTZO80NQE7B5FR8LSJF,A2QX3YJXAAHHVV,2021-10-04T20:43:27,MONDAY,1633394607000,1633394714000,107.0,1.7833333333333334,21.693,0.0," What is a Maine coon cat?"," "," Pets"," clueweb09-enwp00-55-14670",true," clueweb09-en0006-05-25316",false," random-clueweb09-en0007-00-09110",false," clueweb09-en0010-05-27668",true," clueweb09-en0009-11-01947",false," clueweb09-en0010-92-30275",false," clueweb09-enwp01-37-10686",true," clueweb09-en0003-54-37492",false," clueweb09-en0010-76-00071",true," clueweb09-en0011-30-19201",false," nr-clueweb09-en0000-86-19560",false," clueweb09-en0005-44-29940",false," nr-clueweb09-en0010-71-15468",false,4,0
33KGGVH25YXO7FW9E6KUEZUXK871X6,3KGTPGBS62162GI4I7FMNV1MAUKU2A,A1SX8IVV82M0LW,2021-10-04T20:46:38,MONDAY,1633394798000,1633394936000,138.0,2.3,127.538,0.0," elf cosmetics"," "," Style"," clueweb09-en0005-38-00009",false," clueweb09-en0000-53-34888",false," clueweb09-en0007-75-21391",false," clueweb09-en0005-69-02995",true," clueweb09-en0000-71-18711",false," random-clueweb09-en0007-09-17000",false," clueweb09-en0002-38-12725",true," clueweb09-en0002-38-12704",false," clueweb09-en0010-29-40508",false," clueweb09-en0000-43-28725",false," nr-clueweb09-en0000-71-18711",false," clueweb09-en0002-49-21347",false," nr-clueweb09-en0000-76-01482",false,2,0
33KGGVH25YXO7FW9E6KUEZUXK871X6,3KOPY89HMDIM9I3TA8PDZ3X3ZSN3JZ,A1YSYI926BBOHW,2021-10-04T20:45:48,MONDAY,1633394748000,1633395025000,277.0,4.616666666666666,251.338,0.0," how many planets are there?"," "," Science"," clueweb09-en0005-19-00709",false," clueweb09-en0006-70-02635",false," random-clueweb09-en0003-33-30335",false," clueweb09-en0001-05-10601",false," clueweb09-en0004-83-04846",true," nr-clueweb09-en0003-38-25222",false," clueweb09-en0000-00-27794",false," clueweb09-en0001-63-26820",false," clueweb09-en0008-52-35180",false," clueweb09-en0003-57-12038",false," clueweb09-en0007-50-36605",false," clueweb09-en0000-73-29467",false," nr-clueweb09-en0007-25-24285",false,1,0
33KGGVH25YXO7FW9E6KUEZUXK871X6,3KOPY89HMDIM9I3TA8PDZ3X3ZSO3J0,A2NAKIXS3DVGAA,2021-10-04T20:52:42,MONDAY,1633395162000,1633395193000,31.0,0.5166666666666667,9.377,0.0," Is parenting a real word?"," "," Parenting"," clueweb09-en0011-49-35263",false," clueweb09-en0011-48-04099",false," clueweb09-en0010-96-32117",false," nr-clueweb09-en0004-77-14142",false," clueweb09-en0007-31-15954",false," clueweb09-en0007-51-13423",false," clueweb09-en0005-28-08410",false," clueweb09-en0002-79-26203",false," random-clueweb09-en0007-09-17000",false," clueweb09-en0009-62-13165",false," clueweb09-en0004-00-26863",false," clueweb09-en0007-36-33904",false," nr-clueweb09-en0010-04-10399",false,0,0
33KGGVH25YXO7FW9E6KUEZUXK871X6,3NS0A6KXC9OD39KLN9ZJ6RA2MV5ZGO,A2I4PRZ9IZMKON,2021-10-04T20:52:40,MONDAY,1633395160000,1633395401000,241.0,4.016666666666667,192.758,0.0," meatloaf recipes"," "," Food &amp; Drink"," random-clueweb09-en0005-94-21396",false," clueweb09-en0000-67-11003",false," clueweb09-en0010-82-06932",true," clueweb09-en0003-82-29093",true," nr-clueweb09-en0004-22-05116",true," clueweb09-en0002-91-21885",true," clueweb09-en0006-47-11083",true," clueweb09-en0001-25-29114",true," clueweb09-en0006-14-01575",true," clueweb09-en0000-67-10820",false," clueweb09-en0005-24-13025",false," clueweb09-en0011-83-10004",false," nr-clueweb09-en0003-52-21521",false,6,1
33KGGVH25YXO7FW9E6KUEZUXK871X6,3YJ6NA41JGWTG78G86MKC6044OFJPR,A2RMJNF6IPI42F,2021-10-04T20:47:06,MONDAY,1633394826000,1633395710000,884.0,14.733333333333333,32.87,0.0," obama"," "," Politics"," clueweb09-en0008-87-25821",false," clueweb09-en0008-25-06651",false," clueweb09-en0001-23-01612",false," ",true," clueweb09-en0006-69-37841",false," clueweb09-en0007-97-06305",false," clueweb09-en0010-23-07051",false," clueweb09-en0002-92-24053",false," clueweb09-en0008-25-06694",false," clueweb09-en0006-89-04405",false," clueweb09-en0009-67-16392",false," random-clueweb09-en0007-00-09110",false," ",false,1,0
33KGGVH25YXO7FW9E6KUEZUXK871X6,3VP0C6EFSLCB79WWW703MY14DDM6ME,A39EZ7V9T25RZO,2021-10-04T20:59:34,MONDAY,1633395574000,1633395869000,295.0,4.916666666666667,14.98,0.0," yves saint laurent mens"," "," Style"," clueweb09-en0001-26-17885",false," clueweb09-en0011-07-00731",false," clueweb09-en0006-78-21206",false," clueweb09-en0001-76-14996",false," clueweb09-en0000-34-02981",true," nr-clueweb09-en0010-71-20190",false," clueweb09-en0009-21-18314",false," clueweb09-en0010-92-03068",false," clueweb09-en0006-69-27354",false," clueweb09-en0007-52-25566",false," clueweb09-en0008-98-28391",false," random-clueweb09-en0009-77-38942",false," nr-clueweb09-en0005-86-10968",false,1,0
33KGGVH25YXO7FW9E6KUEZUXK871X6,3CFJTT4SXY68FQKAU2730JUJRFKI77,A302KOFOYLD89A,2021-10-04T20:49:56,MONDAY,1633394996000,1633395898000,902.0,15.033333333333333,29.645,0.0," best Christmas gifts for teenagers"," "," Shopping"," clueweb09-en0004-57-27018",false," clueweb09-en0000-28-18889",false," clueweb09-en0008-74-10941",false," clueweb09-en0002-06-07383",false," clueweb09-en0002-06-07312",true," clueweb09-en0000-76-20587",true," clueweb09-en0004-19-12134",true," clueweb09-en0004-57-27037",false," nr-clueweb09-en0000-08-04883",false," clueweb09-en0004-29-36329",false," random-clueweb09-en0002-63-12795",false," clueweb09-en0006-72-12167",true," nr-clueweb09-en0004-18-04001",false,4,0
HITid,AssignmentId,WorkerId,Time of Day,Day of Week,Start Time,End Time,Time,Minutes,Input Time (s),Query Time (s),Query,Description,Category,doc1id,doc1selected,doc2id,doc2selected,doc3id,doc3selected,doc4id,doc4selected,doc5id,doc5selected,doc6id,doc6selected,doc7id,doc7selected,doc8id,doc8selected,doc9id,doc9selected,doc10id,doc10selected,doc11id,doc11selected,doc12id,doc12selected,doc13id,doc13selected,Num Relevant Selected,Num NR Selected
3Y3CZJSZAO93Y1BG6UGES7LQVBG5RT,31Z0PCVWUPVYO40LOE67EQWS3KPT71,A2CWJRAEFZ44HU,2021-10-07T14:51:57,THURSDAY,1633632717000,1633632782000,65.0,1.0833333333333333,32.846,0.0," smartest dogs"," "," Pets"," clueweb09-en0001-77-09966",true," clueweb09-en0000-12-09187",false," clueweb09-en0011-02-02467",false," clueweb09-en0011-83-04788",false," clueweb09-en0009-42-19586",false," clueweb09-en0010-39-01688",false," clueweb09-en0002-63-01935",false," random-clueweb09-en0008-25-06683",false," clueweb09-en0006-50-14376",false," clueweb09-en0007-93-21426",false," nr-clueweb09-en0002-96-20650",false," clueweb09-en0004-54-33532",false," nr-clueweb09-en0000-80-19596",false,1,0
3Y3CZJSZAO93Y1BG6UGES7LQVBG5RT,33TIN5LC09QYJ9N8DHRQ03FDDCVY97,A14GKRTUEHBLBZ,2021-10-07T14:51:48,THURSDAY,1633632708000,1633632811000,103.0,1.7166666666666666,11.982,0.0," who won baseball last year"," "," Sports"," clueweb09-en0000-03-14864",false," clueweb09-enwp01-22-07209",false," clueweb09-en0004-80-27490",true," clueweb09-en0000-25-17527",false," clueweb09-en0000-03-14865",true," clueweb09-en0000-24-00370",true," nr-clueweb09-en0003-75-19643",false," random-clueweb09-en0002-86-03239",false," clueweb09-en0004-16-28134",false," clueweb09-enwp00-04-02180",false," clueweb09-en0001-65-17629",true," clueweb09-en0010-52-30495",false," nr-clueweb09-en0000-74-13263",false,4,0
3Y3CZJSZAO93Y1BG6UGES7LQVBG5RT,3RSDURM96F2FE5EPLS7CSHGO49BYEH,AR8O1107OAW4V,2021-10-07T14:51:55,THURSDAY,1633632715000,1633632991000,276.0,4.6,27.681,0.0," Who was Joe McCarthy?"," "," History"," clueweb09-enwp01-14-06518",true," clueweb09-en0003-42-32304",false," clueweb09-en0005-89-07512",false," nr-clueweb09-en0004-99-27465",false," random-clueweb09-en0005-85-21121",false," clueweb09-en0007-85-05087",false," clueweb09-en0007-27-11752",false," clueweb09-en0006-60-42274",true," clueweb09-enwp03-09-22225",true," clueweb09-en0004-85-23660",false," clueweb09-en0008-54-09289",false," clueweb09-en0004-15-08929",false," nr-clueweb09-en0003-09-06236",false,3,0
3Y3CZJSZAO93Y1BG6UGES7LQVBG5RT,3AMW0RGHOIIPZXZ1N4EC5DHLEW9NP1,A2QX3YJXAAHHVV,2021-10-07T14:51:47,THURSDAY,1633632707000,1633633122000,415.0,6.916666666666667,60.751,0.0," Who was the youngest US president?"," "," History"," clueweb09-en0003-97-25699",false," clueweb09-en0010-34-43039",false," nr-clueweb09-en0004-99-27465",false," clueweb09-en0009-47-24046",false," clueweb09-en0002-82-04853",false," clueweb09-en0006-76-21404",false," clueweb09-en0010-34-43048",false," clueweb09-en0010-84-40015",false," random-clueweb09-en0005-94-21396",false," clueweb09-en0006-09-06325",false," clueweb09-en0000-66-07212",false," clueweb09-en0001-79-24130",false," nr-clueweb09-en0003-56-23122",true,0,1
3Y3CZJSZAO93Y1BG6UGES7LQVBG5RT,3KWTYT0875JVINEXRCPJUF8FI18L5B,AHYTT3T8W9Y9Y,2021-10-07T14:52:00,THURSDAY,1633632720000,1633633169000,449.0,7.483333333333333,13.943,0.0," easy crafts for kids"," "," Crafts &amp; Hobbies"," clueweb09-en0008-47-10204",false," clueweb09-en0005-33-22106",false," clueweb09-en0000-82-20606",true," clueweb09-en0011-25-24947",true," clueweb09-en0002-06-06176",false," clueweb09-en0005-95-11225",true," random-clueweb09-en0011-47-15958",false," clueweb09-en0005-69-26509",false," clueweb09-en0001-24-31931",false," clueweb09-en0002-13-15080",true," nr-clueweb09-en0000-65-12926",false," clueweb09-en0002-06-06096",true," nr-clueweb09-en0003-15-09946",false,5,0
3Y3CZJSZAO93Y1BG6UGES7LQVBG5RT,3QBD8R3Z26ZLSPDUQZM1H46VDAIO4Q,ARI1EMAHUA9PO,2021-10-07T14:52:07,THURSDAY,1633632727000,1633633212000,485.0,8.083333333333334,61.146,0.0," potty training a puppy"," "," Pets"," nr-clueweb09-en0001-91-05601",false," clueweb09-en0001-49-05962",true," clueweb09-en0006-52-17416",true," clueweb09-en0001-91-03517",false," clueweb09-en0005-23-07620",true," clueweb09-en0007-05-20613",true," clueweb09-en0005-33-29810",true," clueweb09-en0005-85-01169",false," random-clueweb09-en0004-13-04016",false," clueweb09-en0002-66-18907",false," clueweb09-en0005-76-12819",false," clueweb09-en0002-58-28031",false," nr-clueweb09-en0002-60-05958",false,5,0
3Y3CZJSZAO93Y1BG6UGES7LQVBG5RT,3URFVVM16AYW8RLG7EO0A6BTWR9ZUQ,A132MSWBBVTOES,2021-10-07T14:54:49,THURSDAY,1633632889000,1633633313000,424.0,7.066666666666666,17.74,0.0," At what age should my child start walking?"," "," Parenting"," clueweb09-en0005-16-16337",true," clueweb09-en0005-27-39991",false," random-clueweb09-en0000-87-03924",false," clueweb09-en0007-74-12867",false," clueweb09-en0010-02-39193",true," clueweb09-en0006-98-16186",false," clueweb09-en0011-14-19605",true," clueweb09-en0004-02-09132",false," clueweb09-en0010-02-40414",false," nr-clueweb09-en0007-45-14463",false," clueweb09-en0010-83-31337",false," clueweb09-en0011-53-25501",true," nr-clueweb09-en0006-88-43293",false,4,0
3Y3CZJSZAO93Y1BG6UGES7LQVBG5RT,339ANSOTRAIWA5RUDWWC4OZ5YN9IKF,A2I4PRZ9IZMKON,2021-10-07T14:51:42,THURSDAY,1633632702000,1633633681000,979.0,16.316666666666666,324.81,0.0," Baked potato recipes"," "," Food &amp; Drink"," clueweb09-en0010-32-13818",false," clueweb09-en0007-42-38930",true," clueweb09-en0002-81-10618",false," clueweb09-en0000-72-28981",false," clueweb09-en0005-90-18986",false," random-clueweb09-en0007-09-17000",false," clueweb09-en0002-62-08452",false," clueweb09-en0002-53-17112",false," nr-clueweb09-en0001-23-24641",false," clueweb09-en0010-74-36661",false," clueweb09-en0000-67-11933",true," clueweb09-en0003-82-27936",false," nr-clueweb09-en0000-54-09809",false,2,0
3Y3CZJSZAO93Y1BG6UGES7LQVBG5RT,3Q5ZZ9ZEVTV03GUEXNGFPAM9Y1E58E,A2QU9LEVX521Y1,2021-10-07T15:21:03,THURSDAY,1633634463000,1633634735000,272.0,4.533333333333333,239.154,0.0," diet pepsi"," "," Food &amp; Drink"," clueweb09-enwp00-58-24217",true," random-clueweb09-en0005-94-21396",false," clueweb09-enwp01-67-01525",true," clueweb09-en0001-46-22638",false," clueweb09-en0008-55-23401",false," nr-clueweb09-en0010-96-02158",false," clueweb09-en0001-46-22640",false," clueweb09-en0011-35-21793",false," clueweb09-en0008-16-19505",false," clueweb09-en0001-83-26423",false," clueweb09-en0010-70-16407",false," clueweb09-en0009-31-35339",false," nr-clueweb09-en0010-23-07183",false,2,0
3Y3CZJSZAO93Y1BG6UGES7LQVBG5RT,3QAVNHZ3ERKSOTQEM8G02QO1AFEALB,A23KAJRDVCVGOE,2021-10-07T15:23:04,THURSDAY,1633634584000,1633634933000,349.0,5.816666666666666,12.508,0.0," How much do i need for retirement ?"," "," Economy &amp; Finance"," clueweb09-en0010-66-07148",true," clueweb09-en0007-58-04255",false," nr-clueweb09-en0003-70-04449",false," random-clueweb09-en0004-13-04016",false," clueweb09-en0004-05-35685",false," clueweb09-en0002-23-14796",false," clueweb09-en0011-35-12992",false," clueweb09-en0002-34-28284",true," clueweb09-en0002-23-14772",false," clueweb09-en0009-86-11318",false," clueweb09-en0002-06-20463",false," clueweb09-en0006-35-10432",false," nr-clueweb09-en0003-84-26967",false,2,0
3LB1BGHFM6CEG4YSLLQ63JK1E1GYTE,3R8YZBNQ9MYLWO8T7ACC9LL5JDQQ7K,A2NAKIXS3DVGAA,2021-10-07T14:51:44,THURSDAY,1633632704000,1633632823000,119.0,1.9833333333333334,30.405,0.0," How fast does technology change?"," "," Technology"," clueweb09-en0004-62-23010",false," clueweb09-en0007-23-06380",false," clueweb09-en0002-45-21404",false," random-clueweb09-en0008-13-05976",false," clueweb09-en0011-51-15183",false," clueweb09-en0008-85-21938",false," clueweb09-en0001-37-26627",false," clueweb09-en0003-11-14049",false," clueweb09-en0000-12-09891",false," clueweb09-en0008-95-04347",false," nr-clueweb09-en0004-42-00472",false," clueweb09-en0002-96-26531",false," nr-clueweb09-en0003-67-03213",false,0,0
3LB1BGHFM6CEG4YSLLQ63JK1E1GYTE,3F0BG9B9MU3U5QZFYKT6M7O7IM7Y7V,AR8O1107OAW4V,2021-10-07T14:51:46,THURSDAY,1633632706000,1633632891000,185.0,3.0833333333333335,30.239,0.0," Where to buy german shepherd in NC"," "," Pets"," clueweb09-en0007-21-22610",false," nr-clueweb09-en0003-49-06769",false," clueweb09-en0002-99-23419",false," clueweb09-en0007-96-32980",false," clueweb09-en0005-02-34915",false," clueweb09-en0000-71-11627",false," clueweb09-en0008-20-00777",true," clueweb09-en0001-28-30065",false," clueweb09-en0008-05-04130",false," clueweb09-en0001-17-01031",false," random-clueweb09-en0000-21-15033",false," clueweb09-en0001-04-10958",false," nr-clueweb09-en0002-05-09245",false,1,0
3LB1BGHFM6CEG4YSLLQ63JK1E1GYTE,30IQTZXKAPMRNA9L8PMVOE7B8280XS,AHYTT3T8W9Y9Y,2021-10-07T14:51:57,THURSDAY,1633632717000,1633632916000,199.0,3.316666666666667,41.442,0.0," best pumpkin pie recipes"," "," Food &amp; Drink"," clueweb09-en0000-67-14297",true," clueweb09-en0005-24-13005",true," clueweb09-en0002-69-26956",true," clueweb09-en0009-03-38756",false," clueweb09-en0007-22-21539",false," clueweb09-en0001-25-29152",true," clueweb09-en0001-25-29039",false," clueweb09-en0010-39-04773",false," nr-clueweb09-en0001-48-27740",false," clueweb09-en0004-14-37835",false," random-clueweb09-en0009-77-38942",false," clueweb09-en0003-82-27962",false," nr-clueweb09-en0000-54-09810",false,4,0
3LB1BGHFM6CEG4YSLLQ63JK1E1GYTE,3IXEICO797ZFK4MG541F8CWW895T62,A14GKRTUEHBLBZ,2021-10-07T14:51:56,THURSDAY,1633632716000,1633632917000,201.0,3.35,8.682,0.0," how many gods are there"," "," Spirituality"," clueweb09-en0008-63-23978",true," nr-clueweb09-en0003-38-25222",false," clueweb09-en0003-54-08404",false," clueweb09-en0000-27-08602",false," clueweb09-en0003-43-24550",true," clueweb09-en0001-12-07947",false," random-clueweb09-en0005-94-21396",false," clueweb09-en0006-74-08795",false," clueweb09-en0000-15-12402",false," clueweb09-en0011-62-25323",false," clueweb09-en0005-79-29785",false," clueweb09-en0004-83-04808",false," nr-clueweb09-en0007-06-04794",false,2,0
